address,Hour,Minute,Second,Time,ax,ay,az
0x50,11,5,1.379,11.367,-0.3135,-0.1768,2.2837
0x50,11,5,1.392,11.38,-0.3135,-0.1768,2.2837
0x50,11,5,1.399,11.387,-0.1035,0.2368,0.6846
0x50,11,5,1.409,11.397,-0.1035,0.2368,0.6846
0x50,11,5,1.42,11.408,0.2378,0.1938,-0.2646
0x50,11,5,1.43,11.418,0.2378,0.1938,-0.2646
0x50,11,5,1.453,11.441,0.2466,-0.1333,1.0024
0x50,11,5,1.453,11.441,0.2466,-0.1333,1.0024
0x50,11,5,1.456,11.444,-0.4487,-0.1831,2.2217
0x50,11,5,1.472,11.46,-0.4487,-0.1831,2.2217
0x50,11,5,1.527,11.515,-0.0527,0.0547,1.2544
0x50,11,5,1.527,11.515,-0.0527,0.0547,1.2544
0x50,11,5,1.527,11.515,0.0137,0.3057,-0.2051
0x50,11,5,1.527,11.515,0.0137,0.3057,-0.2051
0x50,11,5,1.53,11.518,0.4072,-0.0181,0.5103
0x50,11,5,1.536,11.524,0.4072,-0.0181,0.5103
0x50,11,5,1.562,11.55,-0.4092,-0.1289,1.7627
0x50,11,5,1.564,11.552,-0.4092,-0.1289,1.7627
0x50,11,5,1.566,11.554,-0.1812,-0.1094,1.9951
0x50,11,5,1.596,11.584,-0.1812,-0.1094,1.9951
0x50,11,5,1.622,11.61,-0.1064,0.3062,0.3579
0x50,11,5,1.633,11.621,-0.1064,0.3062,0.3579
0x50,11,5,1.635,11.623,0.3467,0.1177,-0.0156
0x50,11,5,1.638,11.626,0.3467,0.1177,-0.0156
0x50,11,5,1.64,11.628,-0.0068,-0.1484,1.3008
0x50,11,5,1.643,11.631,-0.0068,-0.1484,1.3008
0x50,11,5,1.645,11.633,-0.3779,-0.1963,2.3457
0x50,11,5,1.649,11.637,-0.3779,-0.1963,2.3457
0x50,11,5,1.659,11.647,-0.0791,0.1636,0.9048
0x50,11,5,1.669,11.657,-0.0791,0.1636,0.9048
0x50,11,5,1.679,11.667,0.1323,0.2505,-0.3276
0x50,11,5,1.691,11.679,0.1323,0.2505,-0.3276
0x50,11,5,1.696,11.684,0.3481,-0.0942,0.7876
0x50,11,5,1.706,11.694,0.3481,-0.0942,0.7876
0x50,11,5,1.721,11.709,-0.4839,-0.1548,2.0278
0x50,11,5,1.725,11.713,-0.4839,-0.1548,2.0278
0x50,11,5,1.767,11.755,-0.083,-0.022,1.5757
0x50,11,5,1.767,11.755,-0.083,-0.022,1.5757
0x50,11,5,1.767,11.755,-0.0522,0.3262,0.0146
0x50,11,5,1.78,11.768,-0.0522,0.3262,0.0146
0x50,11,5,1.78,11.768,0.4185,0.0444,0.2852
0x50,11,5,1.796,11.784,0.4185,0.0444,0.2852
0x50,11,5,1.796,11.784,-0.2505,-0.1333,1.5693
0x50,11,5,1.805,11.793,-0.2505,-0.1333,1.5693
0x50,11,5,1.82,11.808,-0.2539,-0.1636,2.2363
0x50,11,5,1.842,11.83,-0.2539,-0.1636,2.2363
0x50,11,5,1.844,11.832,-0.1157,0.2549,0.6006
0x50,11,5,1.86,11.848,-0.1157,0.2549,0.6006
0x50,11,5,1.863,11.851,0.2515,0.1714,-0.2085
0x50,11,5,1.878,11.866,0.2515,0.1714,-0.2085
0x50,11,5,1.884,11.872,0.1655,-0.1445,1.0742
0x50,11,5,1.899,11.887,0.1655,-0.1445,1.0742
0x50,11,5,1.905,11.893,-0.4741,-0.1904,2.2563
0x50,11,5,1.915,11.903,-0.4741,-0.1904,2.2563
0x50,11,5,1.956,11.944,-0.063,0.0801,1.1777
0x50,11,5,1.956,11.944,-0.063,0.0801,1.1777
0x50,11,5,1.956,11.944,0.0435,0.3013,-0.2544
0x50,11,5,1.963,11.951,0.0435,0.3013,-0.2544
0x50,11,5,1.988,11.976,0.4272,-0.0269,0.5703
0x50,11,5,2.013,12.001,0.4272,-0.0269,0.5703
0x50,11,5,2.028,12.016,-0.4038,-0.1255,1.8267
0x50,11,5,2.03,12.018,-0.4038,-0.1255,1.8267
0x50,11,5,2.033,12.021,-0.1328,-0.0889,1.9019
0x50,11,5,2.035,12.023,-0.1328,-0.0889,1.9019
0x50,11,5,2.038,12.026,-0.1035,0.3115,0.2808
0x50,11,5,2.04,12.028,-0.1035,0.3115,0.2808
0x50,11,5,2.043,12.031,0.3525,0.0952,0.0591
0x50,11,5,2.045,12.033,0.3525,0.0952,0.0591
0x50,11,5,2.055,12.043,-0.0815,-0.1543,1.3501
0x50,11,5,2.065,12.053,-0.0815,-0.1543,1.3501
0x50,11,5,2.076,12.064,-0.3862,-0.2002,2.3354
0x50,11,5,2.086,12.074,-0.3862,-0.2002,2.3354
0x50,11,5,2.106,12.094,-0.0928,0.1758,0.8589
0x50,11,5,2.106,12.094,-0.0928,0.1758,0.8589
0x50,11,5,2.14,12.128,0.1597,0.2363,-0.3213
0x50,11,5,2.14,12.128,0.1597,0.2363,-0.3213
0x50,11,5,2.146,12.134,0.3413,-0.0986,0.8418
0x50,11,5,2.155,12.143,0.3413,-0.0986,0.8418
0x50,11,5,2.165,12.153,-0.459,-0.1509,2.0796
0x50,11,5,2.173,12.161,-0.459,-0.1509,2.0796
0x50,11,5,2.188,12.176,-0.0562,0.0054,1.4888
0x50,11,5,2.191,12.179,-0.0562,0.0054,1.4888
0x50,11,5,2.207,12.195,-0.0337,0.3267,-0.0474
0x50,11,5,2.21,12.198,-0.0337,0.3267,-0.0474
0x50,11,5,2.225,12.213,0.4126,0.0278,0.3491
0x50,11,5,2.231,12.219,0.4126,0.0278,0.3491
0x50,11,5,2.246,12.234,-0.3076,-0.1367,1.6108
0x50,11,5,2.25,12.238,-0.3076,-0.1367,1.6108
0x50,11,5,2.265,12.253,-0.2598,-0.1587,2.1807
0x50,11,5,2.267,12.255,-0.2598,-0.1587,2.1807
0x50,11,5,2.275,12.263,-0.125,0.2607,0.5552
0x50,11,5,2.285,12.273,-0.125,0.2607,0.5552
0x50,11,5,2.3,12.288,0.27,0.1577,-0.1675
0x50,11,5,2.303,12.291,0.27,0.1577,-0.1675
0x50,11,5,2.33,12.318,0.1411,-0.145,1.1245
0x50,11,5,2.386,12.374,0.1411,-0.145,1.1245
0x50,11,5,2.386,12.374,-0.4307,-0.1855,2.2803
0x50,11,5,2.386,12.374,-0.4307,-0.1855,2.2803
0x50,11,5,2.386,12.374,-0.0503,0.1025,1.1104
0x50,11,5,2.386,12.374,-0.0503,0.1025,1.1104
0x50,11,5,2.386,12.374,0.0693,0.29,-0.2695
0x50,11,5,2.406,12.394,0.0693,0.29,-0.2695
0x50,11,5,2.406,12.394,0.4092,-0.0347,0.6201
0x50,11,5,2.411,12.399,0.4092,-0.0347,0.6201
0x50,11,5,2.411,12.399,-0.4395,-0.1284,1.8521
0x50,11,5,2.435,12.423,-0.4395,-0.1284,1.8521
0x50,11,5,2.435,12.423,-0.1304,-0.0835,1.8413
0x50,11,5,2.463,12.451,-0.1304,-0.0835,1.8413
0x50,11,5,2.466,12.454,-0.103,0.3071,0.2524
0x50,11,5,2.47,12.458,-0.103,0.3071,0.2524
0x50,11,5,2.495,12.483,0.3418,0.0894,0.0903
0x50,11,5,2.498,12.486,0.3418,0.0894,0.0903
0x50,11,5,2.5,12.488,0.3418,0.0894,0.0903
0x50,11,5,2.516,12.504,-0.0991,-0.1489,1.3862
0x50,11,5,2.519,12.507,-0.0991,-0.1489,1.3862
0x50,11,5,2.574,12.562,-0.3643,-0.188,2.3013
0x50,11,5,2.574,12.562,-0.3643,-0.188,2.3013
0x50,11,5,2.574,12.562,-0.0532,0.1846,0.8477
0x50,11,5,2.599,12.587,-0.0532,0.1846,0.8477
0x50,11,5,2.63,12.618,0.1602,0.2275,-0.3232
0x50,11,5,2.633,12.621,0.1602,0.2275,-0.3232
0x50,11,5,2.635,12.623,0.3359,-0.1094,0.8838
0x50,11,5,2.643,12.631,0.3359,-0.1094,0.8838
0x50,11,5,2.645,12.633,-0.4863,-0.1523,2.0762
0x50,11,5,2.65,12.638,-0.4863,-0.1523,2.0762
0x50,11,5,2.652,12.64,-0.0522,0.001,1.4585
0x50,11,5,2.654,12.642,-0.0522,0.001,1.4585
0x50,11,5,2.657,12.645,-0.0415,0.3198,-0.0508
0x50,11,5,2.659,12.647,-0.0415,0.3198,-0.0508
0x50,11,5,2.662,12.65,0.395,0.0254,0.3696
0x50,11,5,2.672,12.66,0.395,0.0254,0.3696
0x50,11,5,2.698,12.686,-0.3115,-0.1245,1.6309
0x50,11,5,2.723,12.711,-0.3115,-0.1245,1.6309
0x50,11,5,2.763,12.751,-0.251,-0.145,2.1377
0x50,11,5,2.763,12.751,-0.251,-0.145,2.1377
0x50,11,5,2.763,12.751,-0.085,0.2671,0.5649
0x50,11,5,2.763,12.751,-0.085,0.2671,0.5649
0x50,11,5,2.763,12.751,0.2588,0.1548,-0.167
0x50,11,5,2.763,12.751,0.2588,0.1548,-0.167
0x50,11,5,2.772,12.76,0.1455,-0.147,1.1509
0x50,11,5,2.782,12.77,0.1455,-0.147,1.1509
0x50,11,5,2.782,12.77,-0.4512,-0.1855,2.25
0x50,11,5,2.804,12.792,-0.4512,-0.1855,2.25
0x50,11,5,2.804,12.792,-0.0386,0.0947,1.1143
0x50,11,5,2.823,12.811,-0.0386,0.0947,1.1143
0x50,11,5,2.826,12.814,0.0537,0.2832,-0.272
0x50,11,5,2.841,12.829,0.0537,0.2832,-0.272
0x50,11,5,2.847,12.835,0.4014,-0.0449,0.6348
0x50,11,5,2.859,12.847,0.4014,-0.0449,0.6348
0x50,11,5,2.869,12.857,-0.4424,-0.124,1.8638
0x50,11,5,2.878,12.866,-0.4424,-0.124,1.8638
0x50,11,5,2.89,12.878,-0.1289,-0.0771,1.8149
0x50,11,5,2.905,12.893,-0.1289,-0.0771,1.8149
0x50,11,5,2.907,12.895,-0.0796,0.3125,0.248
0x50,11,5,2.913,12.901,-0.0796,0.3125,0.248
0x50,11,5,2.95,12.938,0.3516,0.0898,0.1006
0x50,11,5,2.95,12.938,0.3516,0.0898,0.1006
0x50,11,5,2.95,12.938,-0.0962,-0.145,1.4067
0x50,11,5,2.952,12.94,-0.0962,-0.145,1.4067
0x50,11,5,2.958,12.946,-0.3643,-0.1841,2.2773
0x50,11,5,2.971,12.959,-0.3643,-0.1841,2.2773
0x50,11,5,2.979,12.967,-0.0688,0.189,0.8252
0x50,11,5,2.994,12.982,-0.0688,0.189,0.8252
0x50,11,5,2.998,12.986,0.1528,0.2236,-0.3013
0x50,11,5,3.013,13.001,0.1528,0.2236,-0.3013
0x50,11,5,3.032,13.02,0.312,-0.1089,0.894
0x50,11,5,3.032,13.02,0.312,-0.1089,0.894
0x50,11,5,3.038,13.026,-0.4849,-0.1484,2.085
0x50,11,5,3.063,13.051,-0.4849,-0.1484,2.085
0x50,11,5,3.088,13.076,-0.0469,0.0117,1.457
0x50,11,5,3.101,13.089,-0.0469,0.0117,1.457
0x50,11,5,3.105,13.093,-0.0117,0.3213,-0.0605
0x50,11,5,3.107,13.095,-0.0117,0.3213,-0.0605
0x50,11,5,3.111,13.099,0.4229,0.0239,0.3691
0x50,11,5,3.116,13.104,0.4229,0.0239,0.3691
0x50,11,5,3.131,13.119,-0.2925,-0.1309,1.6558
0x50,11,5,3.135,13.123,-0.2925,-0.1309,1.6558
0x50,11,5,3.15,13.138,-0.2407,-0.1577,2.1304
0x50,11,5,3.194,13.182,-0.2407,-0.1577,2.1304
0x50,11,5,3.194,13.182,-0.1113,0.2549,0.5356
0x50,11,5,3.194,13.182,-0.1113,0.2549,0.5356
0x50,11,5,3.194,13.182,0.2529,0.1431,-0.1543
0x50,11,5,3.197,13.185,0.2529,0.1431,-0.1543
0x50,11,5,3.213,13.201,0.1035,-0.1514,1.1499
0x50,11,5,3.215,13.203,0.1035,-0.1514,1.1499
0x50,11,5,3.217,13.205,-0.4761,-0.1865,2.2505
0x50,11,5,3.234,13.222,-0.4761,-0.1865,2.2505
0x50,11,5,3.268,13.256,-0.0513,0.1001,1.1221
0x50,11,5,3.27,13.258,-0.0513,0.1001,1.1221
0x50,11,5,3.273,13.261,0.0664,0.293,-0.2759
0x50,11,5,3.275,13.263,0.0664,0.293,-0.2759
0x50,11,5,3.278,13.266,0.4297,-0.0288,0.6235
0x50,11,5,3.288,13.276,0.4297,-0.0288,0.6235
0x50,11,5,3.298,13.286,-0.4204,-0.1094,1.8672
0x50,11,5,3.31,13.298,-0.4204,-0.1094,1.8672
0x50,11,5,3.32,13.308,-0.1221,-0.0781,1.832
0x50,11,5,3.326,13.314,-0.1221,-0.0781,1.832
0x50,11,5,3.342,13.33,-0.0952,0.3042,0.252
0x50,11,5,3.38,13.368,-0.0952,0.3042,0.252
0x50,11,5,3.381,13.369,0.3511,0.0776,0.0986
0x50,11,5,3.381,13.369,0.3511,0.0776,0.0986
0x50,11,5,3.381,13.369,-0.1074,-0.1567,1.3877
0x50,11,5,3.401,13.389,-0.1074,-0.1567,1.3877
0x50,11,5,3.401,13.389,-0.3848,-0.2017,2.2832
0x50,11,5,3.46,13.448,-0.3848,-0.2017,2.2832
0x50,11,5,3.46,13.448,-0.0801,0.1738,0.8511
0x50,11,5,3.465,13.453,-0.0801,0.1738,0.8511
0x50,11,5,3.467,13.455,0.1563,0.2275,-0.3135
0x50,11,5,3.471,13.459,0.1563,0.2275,-0.3135
0x50,11,5,3.472,13.46,0.3477,-0.0977,0.874
0x50,11,5,3.475,13.463,0.3477,-0.0977,0.874
0x50,11,5,3.486,13.474,-0.4609,-0.1362,2.0732
0x50,11,5,3.496,13.484,-0.4609,-0.1362,2.0732
0x50,11,5,3.503,13.491,-0.0449,0.0073,1.4741
0x50,11,5,3.518,13.506,-0.0449,0.0073,1.4741
0x50,11,5,3.521,13.509,-0.0449,0.3252,-0.0435
0x50,11,5,3.57,13.558,-0.0449,0.3252,-0.0435
0x50,11,5,3.57,13.558,0.4043,0.0303,0.3647
0x50,11,5,3.57,13.558,0.4043,0.0303,0.3647
0x50,11,5,3.57,13.558,-0.311,-0.1245,1.6138
0x50,11,5,3.57,13.558,-0.311,-0.1245,1.6138
0x50,11,5,3.578,13.566,-0.2729,-0.1606,2.146
0x50,11,5,3.588,13.576,-0.2729,-0.1606,2.146
0x50,11,5,3.595,13.583,-0.1108,0.2471,0.5928
0x50,11,5,3.61,13.598,-0.1108,0.2471,0.5928
0x50,11,5,3.614,13.602,0.2598,0.1523,-0.1758
0x50,11,5,3.629,13.617,0.2598,0.1523,-0.1758
0x50,11,5,3.632,13.62,0.1821,-0.1489,1.1187
0x50,11,5,3.647,13.635,0.1821,-0.1489,1.1187
0x50,11,5,3.654,13.642,-0.4414,-0.1826,2.23
0x50,11,5,3.669,13.657,-0.4414,-0.1826,2.23
0x50,11,5,3.672,13.66,-0.0273,0.0806,1.1538
0x50,11,5,3.688,13.676,-0.0273,0.0806,1.1538
0x50,11,5,3.709,13.697,0.0366,0.2944,-0.2573
0x50,11,5,3.711,13.699,0.0366,0.2944,-0.2573
0x50,11,5,3.757,13.745,0.416,-0.0293,0.6064
0x50,11,5,3.757,13.745,0.416,-0.0293,0.6064
0x50,11,5,3.757,13.745,-0.4395,-0.1138,1.8184
0x50,11,5,3.757,13.745,-0.4395,-0.1138,1.8184
0x50,11,5,3.767,13.755,-0.165,-0.0869,1.8711
0x50,11,5,3.77,13.758,-0.165,-0.0869,1.8711
0x50,11,5,3.795,13.783,-0.1113,0.3071,0.3164
0x50,11,5,3.822,13.81,-0.1113,0.3071,0.3164
0x50,11,5,3.839,13.827,0.3384,0.1016,0.0605
0x50,11,5,3.842,13.83,0.3384,0.1016,0.0605
0x50,11,5,3.844,13.832,-0.042,-0.1431,1.3569
0x50,11,5,3.847,13.835,-0.042,-0.1431,1.3569
0x50,11,5,3.849,13.837,-0.3657,-0.1865,2.2852
0x50,11,5,3.852,13.84,-0.3657,-0.1865,2.2852
0x50,11,5,3.854,13.842,-0.0537,0.1616,0.8765
0x50,11,5,3.869,13.857,-0.0537,0.1616,0.8765
0x50,11,5,3.873,13.861,0.1484,0.2295,-0.3145
0x50,11,5,3.908,13.896,0.1484,0.2295,-0.3145
0x50,11,5,3.913,13.901,0.3555,-0.1069,0.8428
0x50,11,5,3.915,13.903,0.3555,-0.1069,0.8428
0x50,11,5,3.918,13.906,-0.4814,-0.1572,2.0293
0x50,11,5,3.926,13.914,-0.4814,-0.1572,2.0293
0x50,11,5,3.942,13.93,-0.0869,-0.021,1.5269
0x50,11,5,3.944,13.932,-0.0869,-0.021,1.5269
0x50,11,5,3.959,13.947,-0.0645,0.3203,0.0181
0x50,11,5,3.997,13.985,-0.0645,0.3203,0.0181
0x50,11,5,3.997,13.985,0.394,0.0508,0.3184
0x50,11,5,3.997,13.985,0.394,0.0508,0.3184
0x50,11,5,3.997,13.985,-0.2622,-0.1152,1.5742
0x50,11,5,4.009,13.997,-0.2622,-0.1152,1.5742
0x50,11,5,4.012,14,-0.2734,-0.1416,2.188
0x50,11,5,4.026,14.014,-0.2734,-0.1416,2.188
0x50,11,5,4.03,14.018,-0.0977,0.2505,0.6245
0x50,11,5,4.051,14.039,-0.0977,0.2505,0.6245
0x50,11,5,4.051,14.039,0.2461,0.1753,-0.1982
0x50,11,5,4.069,14.057,0.2461,0.1753,-0.1982
0x50,11,5,4.085,14.073,0.2109,-0.1445,1.0801
0x50,11,5,4.089,14.077,0.2109,-0.1445,1.0801
0x50,11,5,4.104,14.092,-0.4565,-0.1865,2.1924
0x50,11,5,4.111,14.099,-0.4565,-0.1865,2.1924
0x50,11,5,4.119,14.107,-0.0508,0.0527,1.1982
0x50,11,5,4.134,14.122,-0.0508,0.0527,1.1982
0x50,11,5,4.144,14.132,0.0249,0.2856,-0.2021
0x50,11,5,4.186,14.174,0.0249,0.2856,-0.2021
0x50,11,5,4.195,14.183,0.4141,-0.0273,0.5576
0x50,11,5,4.204,14.192,0.4141,-0.0273,0.5576
0x50,11,5,4.206,14.194,-0.4087,-0.1255,1.771
0x50,11,5,4.209,14.197,-0.4087,-0.1255,1.771
0x50,11,5,4.211,14.199,-0.167,-0.0977,1.9438
0x50,11,5,4.216,14.204,-0.167,-0.0977,1.9438
0x50,11,5,4.22,14.208,-0.1055,0.3027,0.356
0x50,11,5,4.223,14.211,-0.1055,0.3027,0.356
0x50,11,5,4.234,14.222,0.332,0.124,0.0181
0x50,11,5,4.242,14.23,0.332,0.124,0.0181
0x50,11,5,4.251,14.239,-0.0063,-0.1362,1.3086
0x50,11,5,4.267,14.255,-0.0063,-0.1362,1.3086
0x50,11,5,4.269,14.257,-0.3979,-0.1753,2.2729
0x50,11,5,4.285,14.273,-0.3979,-0.1753,2.2729
0x50,11,5,4.289,14.277,-0.0747,0.1523,0.9263
0x50,11,5,4.304,14.292,-0.0747,0.1523,0.9263
0x50,11,5,4.322,14.31,-0.0747,0.1523,0.9263
0x50,11,5,4.328,14.316,0.1182,0.2432,-0.2876
0x50,11,5,4.378,14.366,0.1182,0.2432,-0.2876
0x50,11,5,4.378,14.366,0.3657,-0.0928,0.7896
0x50,11,5,4.378,14.366,0.3657,-0.0928,0.7896
0x50,11,5,4.378,14.366,-0.4683,-0.1519,1.9717
0x50,11,5,4.38,14.368,-0.4683,-0.1519,1.9717
0x50,11,5,4.38,14.368,-0.0781,-0.0405,1.6084
0x50,11,5,4.402,14.39,-0.0781,-0.0405,1.6084
0x50,11,5,4.402,14.39,-0.0557,0.311,0.0786
0x50,11,5,4.424,14.412,-0.0557,0.311,0.0786
0x50,11,5,4.427,14.415,0.3994,0.0562,0.2656
0x50,11,5,4.439,14.427,0.3994,0.0562,0.2656
0x50,11,5,4.449,14.437,-0.2202,-0.1299,1.5142
0x50,11,5,4.459,14.447,-0.2202,-0.1299,1.5142
0x50,11,5,4.47,14.458,-0.3008,-0.1553,2.2202
0x50,11,5,4.485,14.473,-0.3008,-0.1553,2.2202
0x50,11,5,4.487,14.475,-0.1128,0.2358,0.6753
0x50,11,5,4.49,14.478,-0.1128,0.2358,0.6753
0x50,11,5,4.501,14.489,0.2178,0.1909,-0.2192
0x50,11,5,4.511,14.499,0.2178,0.1909,-0.2192
0x50,11,5,4.519,14.507,0.2275,-0.1289,1.0254
0x50,11,5,4.544,14.532,0.2275,-0.1289,1.0254
0x50,11,5,4.569,14.557,-0.4678,-0.1685,2.1631
0x50,11,5,4.616,14.604,-0.4678,-0.1685,2.1631
0x50,11,5,4.617,14.605,-0.0498,0.0493,1.2729
0x50,11,5,4.617,14.605,-0.0498,0.0493,1.2729
0x50,11,5,4.617,14.605,0.0171,0.2979,-0.1733
0x50,11,5,4.617,14.605,0.0171,0.2979,-0.1733
0x50,11,5,4.619,14.607,0.4238,-0.0112,0.5122
0x50,11,5,4.619,14.607,0.4238,-0.0112,0.5122
0x50,11,5,4.621,14.609,-0.3755,-0.1348,1.7197
0x50,11,5,4.629,14.617,-0.3755,-0.1348,1.7197
0x50,11,5,4.64,14.628,-0.1772,-0.124,2.0059
0x50,11,5,4.65,14.638,-0.1772,-0.124,2.0059
0x50,11,5,4.67,14.658,-0.105,0.2866,0.4116
0x50,11,5,4.671,14.659,-0.105,0.2866,0.4116
0x50,11,5,4.688,14.676,0.3262,0.1226,-0.0342
0x50,11,5,4.699,14.687,0.3262,0.1226,-0.0342
0x50,11,5,4.709,14.697,0.0195,-0.1431,1.2603
0x50,11,5,4.719,14.707,0.0195,-0.1431,1.2603
0x50,11,5,4.734,14.722,-0.4238,-0.1797,2.2861
0x50,11,5,4.739,14.727,-0.4238,-0.1797,2.2861
0x50,11,5,4.749,14.737,-0.0938,0.146,0.9731
0x50,11,5,4.756,14.744,-0.0938,0.146,0.9731
0x50,11,5,4.804,14.792,0.0928,0.2656,-0.2827
0x50,11,5,4.804,14.792,0.0928,0.2656,-0.2827
0x50,11,5,4.804,14.792,0.373,-0.0645,0.7534
0x50,11,5,4.804,14.792,0.373,-0.0645,0.7534
0x50,11,5,4.81,14.798,-0.4438,-0.1294,1.9351
0x50,11,5,4.813,14.801,-0.4438,-0.1294,1.9351
0x50,11,5,4.822,14.81,-0.0771,-0.0361,1.6514
0x50,11,5,4.828,14.816,-0.0771,-0.0361,1.6514
0x50,11,5,4.843,14.831,-0.0596,0.314,0.1191
0x50,11,5,4.849,14.837,-0.0596,0.314,0.1191
0x50,11,5,4.859,14.847,0.4092,0.0503,0.2432
0x50,11,5,4.869,14.857,0.4092,0.0503,0.2432
0x50,11,5,4.879,14.867,-0.1938,-0.1514,1.4751
0x50,11,5,4.904,14.892,-0.1938,-0.1514,1.4751
0x50,11,5,4.928,14.916,-0.2983,-0.1831,2.2397
0x50,11,5,4.939,14.927,-0.2983,-0.1831,2.2397
0x50,11,5,4.942,14.93,-0.1235,0.2119,0.7051
0x50,11,5,4.944,14.932,-0.1235,0.2119,0.7051
0x50,11,5,4.947,14.935,0.21,0.1875,-0.2256
0x50,11,5,4.997,14.985,0.21,0.1875,-0.2256
0x50,11,5,4.997,14.985,0.2256,-0.1226,0.9922
0x50,11,5,4.997,14.985,0.2256,-0.1226,0.9922
0x50,11,5,4.997,14.985,-0.4761,-0.1553,2.1436
0x50,11,5,4.999,14.987,-0.4761,-0.1553,2.1436
0x50,11,5,4.999,14.987,-0.061,0.0576,1.3062
0x50,11,5,5.02,15.008,-0.061,0.0576,1.3062
0x50,11,5,5.02,15.008,0.0068,0.3213,-0.1421
0x50,11,5,5.036,15.024,0.0068,0.3213,-0.1421
0x50,11,5,5.048,15.036,0.4312,0.0103,0.4922
0x50,11,5,5.054,15.042,0.4312,0.0103,0.4922
0x50,11,5,5.069,15.057,-0.3569,-0.1147,1.6953
0x50,11,5,5.073,15.061,-0.3569,-0.1147,1.6953
0x50,11,5,5.089,15.077,-0.1831,-0.1201,2.0215
0x50,11,5,5.093,15.081,-0.1831,-0.1201,2.0215
0x50,11,5,5.108,15.096,-0.1255,0.2764,0.4385
0x50,11,5,5.114,15.102,-0.1255,0.2764,0.4385
0x50,11,5,5.118,15.106,0.3154,0.1069,-0.0361
0x50,11,5,5.128,15.116,0.3154,0.1069,-0.0361
0x50,11,5,5.138,15.126,0.0273,-0.1655,1.228
0x50,11,5,5.148,15.136,0.0273,-0.1655,1.228
0x50,11,5,5.193,15.181,-0.4136,-0.2021,2.2915
0x50,11,5,5.193,15.181,-0.4136,-0.2021,2.2915
0x50,11,5,5.195,15.183,-0.0728,0.1245,0.9917
0x50,11,5,5.198,15.186,-0.0728,0.1245,0.9917
0x50,11,5,5.2,15.188,0.1094,0.2661,-0.2935
0x50,11,5,5.204,15.192,0.1094,0.2661,-0.2935
0x50,11,5,5.219,15.207,0.3872,-0.0576,0.7417
0x50,11,5,5.223,15.211,0.3872,-0.0576,0.7417
0x50,11,5,5.239,15.227,-0.4487,-0.1108,1.9399
0x50,11,5,5.243,15.231,-0.4487,-0.1108,1.9399
0x50,11,5,5.268,15.256,-0.0991,-0.022,1.6646
0x50,11,5,5.303,15.291,-0.0991,-0.022,1.6646
0x50,11,5,5.313,15.301,-0.0874,0.3291,0.1343
0x50,11,5,5.315,15.303,-0.0874,0.3291,0.1343
0x50,11,5,5.32,15.308,0.3809,0.0615,0.2354
0x50,11,5,5.323,15.311,0.3809,0.0615,0.2354
0x50,11,5,5.326,15.314,-0.1973,-0.1426,1.4717
0x50,11,5,5.34,15.328,-0.1973,-0.1426,1.4717
0x50,11,5,5.343,15.331,-0.3062,-0.1831,2.2407
0x50,11,5,5.359,15.347,-0.3062,-0.1831,2.2407
0x50,11,5,5.363,15.351,-0.0986,0.2065,0.7114
0x50,11,5,5.38,15.368,-0.0986,0.2065,0.7114
0x50,11,5,5.383,15.371,0.2271,0.1782,-0.2344
0x50,11,5,5.394,15.382,0.2271,0.1782,-0.2344
0x50,11,5,5.432,15.42,0.2524,-0.1392,0.9941
0x50,11,5,5.433,15.421,0.2524,-0.1392,0.9941
0x50,11,5,5.433,15.421,-0.4561,-0.1709,2.1553
0x50,11,5,5.433,15.421,-0.4561,-0.1709,2.1553
0x50,11,5,5.445,15.433,-0.0635,0.0469,1.2935
0x50,11,5,5.448,15.436,-0.0635,0.0469,1.2935
0x50,11,5,5.455,15.443,-0.001,0.3169,-0.1436
0x50,11,5,5.466,15.454,-0.001,0.3169,-0.1436
0x50,11,5,5.476,15.464,0.4092,0.0103,0.4976
0x50,11,5,5.486,15.474,0.4092,0.0103,0.4976
0x50,11,5,5.494,15.482,-0.3848,-0.103,1.6948
0x50,11,5,5.505,15.493,-0.3848,-0.103,1.6948
0x50,11,5,5.515,15.503,-0.1987,-0.1011,2.0181
0x50,11,5,5.525,15.513,-0.1987,-0.1011,2.0181
0x50,11,5,5.535,15.523,-0.1191,0.2925,0.4404
0x50,11,5,5.546,15.534,-0.1191,0.2925,0.4404
0x50,11,5,5.553,15.541,0.3232,0.1211,-0.0308
0x50,11,5,5.572,15.56,0.3232,0.1211,-0.0308
0x50,11,5,5.572,15.56,0.042,-0.1533,1.2383
0x50,11,5,5.617,15.605,0.042,-0.1533,1.2383
0x50,11,5,5.618,15.606,-0.3887,-0.2031,2.2847
0x50,11,5,5.665,15.653,-0.3887,-0.2031,2.2847
0x50,11,5,5.665,15.653,-0.0659,0.1177,0.9785
0x50,11,5,5.67,15.658,-0.0659,0.1177,0.9785
0x50,11,5,5.67,15.658,0.1196,0.2437,-0.291
0x50,11,5,5.677,15.665,0.1196,0.2437,-0.291
0x50,11,5,5.677,15.665,0.3721,-0.0811,0.7451
0x50,11,5,5.683,15.671,0.3721,-0.0811,0.7451
0x50,11,5,5.685,15.673,-0.4692,-0.1377,1.9316
0x50,11,5,5.693,15.681,-0.4692,-0.1377,1.9316
0x50,11,5,5.7,15.688,-0.106,-0.0332,1.6621
0x50,11,5,5.715,15.703,-0.106,-0.0332,1.6621
