address,Hour,Minute,Second,Time,ax,ay,az
0x50,9,39,6.724,18.953,0.6196,0.1011,0.8179
0x50,9,39,6.734,18.963,0.4043,0.1206,0.2617
0x50,9,39,6.742,18.971,0.4043,0.1206,0.2617
0x50,9,39,6.754,18.983,-0.293,-0.1621,0.98
0x50,9,39,6.775,19.004,-0.293,-0.1621,0.98
0x50,9,39,6.779,19.008,-1.1338,-0.0742,1.6436
0x50,9,39,6.798,19.027,-1.1338,-0.0742,1.6436
0x50,9,39,6.798,19.027,-0.7681,-0.3687,1.0918
0x50,9,39,6.813,19.042,-0.7681,-0.3687,1.0918
0x50,9,39,6.813,19.042,-0.2168,0.0591,0.5503
0x50,9,39,6.837,19.066,-0.2168,0.0591,0.5503
0x50,9,39,6.837,19.066,0.335,0.0181,0.4136
0x50,9,39,6.845,19.074,0.335,0.0181,0.4136
0x50,9,39,6.852,19.081,0.3765,0.0928,1.6318
0x50,9,39,6.903,19.132,0.3765,0.0928,1.6318
0x50,9,39,6.903,19.132,0.6694,0.187,1.6001
0x50,9,39,6.903,19.132,0.6694,0.187,1.6001
0x50,9,39,6.903,19.132,0.5332,0.1592,0.4443
0x50,9,39,6.905,19.134,0.5332,0.1592,0.4443
0x50,9,39,6.911,19.14,0.1846,-0.0239,0.4492
0x50,9,39,6.926,19.155,0.1846,-0.0239,0.4492
0x50,9,39,6.93,19.159,-0.7139,-0.0942,1.2471
0x50,9,39,6.959,19.188,-0.7139,-0.0942,1.2471
0x50,9,39,6.984,19.213,-1.0762,-0.2729,1.5669
0x50,9,39,7.009,19.238,-1.0762,-0.2729,1.5669
0x50,9,39,7.015,19.244,-0.5664,-0.1606,0.9692
0x50,9,39,7.016,19.245,-0.5664,-0.1606,0.9692
0x50,9,39,7.019,19.248,0.0591,0.0522,0.2861
0x50,9,39,7.021,19.25,0.0591,0.0522,0.2861
0x50,9,39,7.024,19.253,0.3828,0.022,0.7905
0x50,9,39,7.026,19.255,0.3828,0.022,0.7905
0x50,9,39,7.03,19.259,0.4688,0.1602,2.0889
0x50,9,39,7.045,19.274,0.4688,0.1602,2.0889
0x50,9,39,7.048,19.277,0.6548,0.0986,0.9971
0x50,9,39,7.098,19.327,0.6548,0.0986,0.9971
0x50,9,39,7.098,19.327,0.4482,0.1704,0.2539
0x50,9,39,7.098,19.327,0.4482,0.1704,0.2539
0x50,9,39,7.098,19.327,-0.1299,-0.1665,0.8359
0x50,9,39,7.1,19.329,-0.1299,-0.1665,0.8359
0x50,9,39,7.122,19.351,-1.0674,-0.0405,1.5605
0x50,9,39,7.122,19.351,-1.0674,-0.0405,1.5605
0x50,9,39,7.143,19.372,-0.854,-0.3828,1.186
0x50,9,39,7.147,19.376,-0.854,-0.3828,1.186
0x50,9,39,7.162,19.391,-0.3115,0.0254,0.6953
0x50,9,39,7.164,19.393,-0.3115,0.0254,0.6953
0x50,9,39,7.172,19.401,0.2734,0.0283,0.3301
0x50,9,39,7.197,19.426,0.2734,0.0283,0.3301
0x50,9,39,7.209,19.438,0.3579,0.0796,1.376
0x50,9,39,7.212,19.441,0.3579,0.0796,1.376
0x50,9,39,7.214,19.443,0.6201,0.2007,1.8564
0x50,9,39,7.223,19.452,0.6201,0.2007,1.8564
0x50,9,39,7.23,19.459,0.5522,0.1304,0.5811
0x50,9,39,7.239,19.468,0.5522,0.1304,0.5811
0x50,9,39,7.287,19.516,0.2856,0.04,0.3413
0x50,9,39,7.287,19.516,0.2856,0.04,0.3413
0x50,9,39,7.287,19.516,-0.5459,-0.1401,1.1382
0x50,9,39,7.287,19.516,-0.5459,-0.1401,1.1382
0x50,9,39,7.291,19.52,-1.1235,-0.1997,1.6631
0x50,9,39,7.3,19.529,-1.1235,-0.1997,1.6631
0x50,9,39,7.311,19.54,-0.6484,-0.2637,1.0298
0x50,9,39,7.336,19.565,-0.6484,-0.2637,1.0298
0x50,9,39,7.362,19.591,-0.0435,0.0547,0.3574
0x50,9,39,7.371,19.6,-0.0435,0.0547,0.3574
0x50,9,39,7.374,19.603,0.3906,0.0049,0.5967
0x50,9,39,7.378,19.607,0.3906,0.0049,0.5967
0x50,9,39,7.384,19.613,0.4102,0.1294,1.9653
0x50,9,39,7.388,19.617,0.4102,0.1294,1.9653
0x50,9,39,7.388,19.617,0.6733,0.1318,1.231
0x50,9,39,7.416,19.645,0.6733,0.1318,1.231
0x50,9,39,7.418,19.647,0.4863,0.188,0.2896
0x50,9,39,7.43,19.659,0.4863,0.188,0.2896
0x50,9,39,7.43,19.659,0.0244,-0.1206,0.6606
0x50,9,39,7.471,19.7,0.0244,-0.1206,0.6606
0x50,9,39,7.471,19.7,-0.9443,-0.0195,1.4604
0x50,9,39,7.471,19.7,-0.9443,-0.0195,1.4604
0x50,9,39,7.471,19.7,-0.9541,-0.3604,1.3389
0x50,9,39,7.48,19.709,-0.9541,-0.3604,1.3389
0x50,9,39,7.489,19.718,-0.4424,-0.0127,0.8237
0x50,9,39,7.504,19.733,-0.4424,-0.0127,0.8237
0x50,9,39,7.506,19.735,0.187,0.0508,0.2939
0x50,9,39,7.521,19.75,0.187,0.0508,0.2939
0x50,9,39,7.529,19.758,0.3813,0.0698,1.0962
0x50,9,39,7.539,19.768,0.3813,0.0698,1.0962
0x50,9,39,7.549,19.778,0.5615,0.1724,2.0054
0x50,9,39,7.559,19.788,0.5615,0.1724,2.0054
0x50,9,39,7.574,19.803,0.5718,0.1025,0.7778
0x50,9,39,7.577,19.806,0.5718,0.1025,0.7778
0x50,9,39,7.587,19.816,0.3423,0.106,0.3159
0x50,9,39,7.6,19.829,0.3423,0.106,0.3159
0x50,9,39,7.606,19.835,-0.2544,-0.1929,1.0146
0x50,9,39,7.621,19.85,-0.2544,-0.1929,1.0146
0x50,9,39,7.664,19.893,-1.063,-0.2104,1.5249
0x50,9,39,7.665,19.894,-1.063,-0.2104,1.5249
0x50,9,39,7.665,19.894,-0.8604,-0.3486,1.0576
0x50,9,39,7.665,19.894,-0.8604,-0.3486,1.0576
0x50,9,39,7.691,19.92,-0.3242,0.0181,0.6792
0x50,9,39,7.691,19.92,-0.3242,0.0181,0.6792
0x50,9,39,7.722,19.951,0.4741,0.0947,0.564
0x50,9,39,7.739,19.968,0.4741,0.0947,0.564
0x50,9,39,7.742,19.971,0.7095,0.0371,1.1733
0x50,9,39,7.747,19.976,0.7095,0.0371,1.1733
0x50,9,39,7.75,19.979,0.6304,0.0977,1.7026
0x50,9,39,7.752,19.981,0.6304,0.0977,1.7026
0x50,9,39,7.757,19.986,0.2041,0.0454,0.7534
0x50,9,39,7.768,19.997,0.2041,0.0454,0.7534
0x50,9,39,7.775,20.004,0.2041,0.0454,0.7534
0x50,9,39,7.785,20.014,-0.1304,0.1362,0.5991
0x50,9,39,7.8,20.029,-0.1304,0.1362,0.5991
0x50,9,39,7.802,20.031,-0.3799,-0.1987,1.1641
0x50,9,39,7.806,20.035,-0.3799,-0.1987,1.1641
0x50,9,39,7.844,20.073,-0.7905,-0.1255,1.0732
0x50,9,39,7.846,20.075,-0.7905,-0.1255,1.0732
0x50,9,39,7.849,20.078,-0.6836,-0.1665,0.9058
0x50,9,39,7.855,20.084,-0.6836,-0.1665,0.9058
0x50,9,39,7.856,20.085,-0.2505,0.0288,1.062
0x50,9,39,7.866,20.095,-0.2505,0.0288,1.062
0x50,9,39,7.902,20.131,0.4365,0.2222,1.0112
0x50,9,39,7.902,20.131,0.4365,0.2222,1.0112
0x50,9,39,7.902,20.131,0.9014,0.1758,0.9102
0x50,9,39,7.906,20.135,0.9014,0.1758,0.9102
0x50,9,39,7.919,20.148,0.5854,0.1177,1.0688
0x50,9,39,7.926,20.155,0.5854,0.1177,1.0688
0x50,9,39,7.936,20.165,0.0376,-0.0918,1.1045
0x50,9,39,7.947,20.176,0.0376,-0.0918,1.1045
0x50,9,39,7.958,20.187,-0.6118,-0.1484,0.8853
0x50,9,39,7.965,20.194,-0.6118,-0.1484,0.8853
0x50,9,39,7.975,20.204,-0.5898,-0.2158,0.9619
0x50,9,39,7.986,20.215,-0.5898,-0.2158,0.9619
0x50,9,39,7.997,20.226,-0.2598,-0.0649,1.1714
0x50,9,39,8.007,20.236,-0.2598,-0.0649,1.1714
0x50,9,39,8.017,20.246,-0.0469,0.0122,0.7559
0x50,9,39,8.027,20.256,-0.0469,0.0122,0.7559
0x50,9,39,8.046,20.275,0.1792,-0.0444,0.8315
0x50,9,39,8.046,20.275,0.1792,-0.0444,0.8315
0x50,9,39,8.115,20.344,0.0903,0.0195,1.2744
0x50,9,39,8.115,20.344,0.0903,0.0195,1.2744
0x50,9,39,8.12,20.349,0.2266,0.0415,1.2803
0x50,9,39,8.12,20.349,0.2266,0.0415,1.2803
0x50,9,39,8.125,20.354,0.1284,0.1357,0.7583
0x50,9,39,8.125,20.354,0.1284,0.1357,0.7583
0x50,9,39,8.13,20.359,0.0205,0.1016,0.8521
0x50,9,39,8.135,20.364,0.0205,0.1016,0.8521
0x50,9,39,8.137,20.366,-0.2217,-0.083,1.1172
0x50,9,39,8.144,20.373,-0.2217,-0.083,1.1172
0x50,9,39,8.159,20.388,-0.4819,-0.1216,1.0088
0x50,9,39,8.164,20.393,-0.4819,-0.1216,1.0088
0x50,9,39,8.189,20.418,-0.373,-0.1323,0.9795
0x50,9,39,8.192,20.421,-0.373,-0.1323,0.9795
0x50,9,39,8.194,20.423,-0.0303,0.0366,1.1187
0x50,9,39,8.208,20.437,-0.0303,0.0366,1.1187
0x50,9,39,8.218,20.447,0.3228,0.126,0.9512
0x50,9,39,8.221,20.45,0.3228,0.126,0.9512
0x50,9,39,8.236,20.465,0.4824,0.1621,0.9155
0x50,9,39,8.272,20.501,0.4824,0.1621,0.9155
0x50,9,39,8.273,20.502,0.2998,0.022,1.0732
0x50,9,39,8.273,20.502,0.2998,0.022,1.0732
0x50,9,39,8.276,20.505,-0.0464,-0.063,1.0757
0x50,9,39,8.282,20.511,-0.0464,-0.063,1.0757
0x50,9,39,8.297,20.526,-0.374,-0.1689,0.8516
0x50,9,39,8.301,20.53,-0.374,-0.1689,0.8516
0x50,9,39,8.316,20.545,-0.4722,-0.1743,0.9697
0x50,9,39,8.32,20.549,-0.4722,-0.1743,0.9697
0x50,9,39,8.333,20.562,-0.3203,-0.0796,1.1816
0x50,9,39,8.344,20.573,-0.3203,-0.0796,1.1816
0x50,9,39,8.354,20.583,-0.0615,0.0103,0.9419
0x50,9,39,8.386,20.615,-0.0615,0.0103,0.9419
0x50,9,39,8.387,20.616,0.2437,0.0894,0.8213
0x50,9,39,8.391,20.62,0.2437,0.0894,0.8213
0x50,9,39,8.391,20.62,0.3228,0.0391,1.0854
0x50,9,39,8.412,20.641,0.3228,0.0391,1.0854
0x50,9,39,8.438,20.667,0.2192,0.0127,1.1787
0x50,9,39,8.463,20.692,0.2192,0.0127,1.1787
0x50,9,39,8.52,20.749,-0.0361,-0.0171,0.9023
0x50,9,39,8.52,20.749,-0.0361,-0.0171,0.9023
0x50,9,39,8.52,20.749,-0.2241,-0.0376,0.9849
0x50,9,39,8.52,20.749,-0.2241,-0.0376,0.9849
0x50,9,39,8.52,20.749,-0.228,-0.0068,1.2134
0x50,9,39,8.52,20.749,-0.228,-0.0068,1.2134
0x50,9,39,8.52,20.749,-0.1274,0.043,0.9497
0x50,9,39,8.523,20.752,-0.1274,0.043,0.9497
0x50,9,39,8.525,20.754,0.0259,0.0801,0.7656
0x50,9,39,8.528,20.757,0.0259,0.0801,0.7656
0x50,9,39,8.531,20.76,0.0376,-0.0488,0.9434
0x50,9,39,8.544,20.773,0.0376,-0.0488,0.9434
0x50,9,39,8.551,20.78,-0.0229,-0.1201,1.187
0x50,9,39,8.567,20.796,-0.0229,-0.1201,1.187
0x50,9,39,8.57,20.799,-0.0254,-0.1387,1.0581
0x50,9,39,8.585,20.814,-0.0254,-0.1387,1.0581
0x50,9,39,8.588,20.817,-0.043,-0.1196,0.9287
0x50,9,39,8.603,20.832,-0.043,-0.1196,0.9287
0x50,9,39,8.61,20.839,-0.1255,-0.0601,0.999
0x50,9,39,8.625,20.854,-0.1255,-0.0601,0.999
0x50,9,39,8.628,20.857,-0.064,-0.0625,0.9927
0x50,9,39,8.643,20.872,-0.064,-0.0625,0.9927
0x50,9,39,8.649,20.878,-0.0161,0.0005,0.9116
0x50,9,39,8.667,20.896,-0.0161,0.0005,0.9116
0x50,9,39,8.707,20.936,0.0215,-0.0303,0.9839
0x50,9,39,8.708,20.937,0.0215,-0.0303,0.9839
0x50,9,39,8.708,20.937,-0.0298,-0.0176,1.1284
0x50,9,39,8.71,20.939,-0.0298,-0.0176,1.1284
0x50,9,39,8.72,20.949,-0.0854,-0.0044,1.0386
0x50,9,39,8.72,20.949,-0.0854,-0.0044,1.0386
0x50,9,39,8.731,20.96,-0.1079,0.019,0.936
0x50,9,39,8.746,20.975,-0.1079,0.019,0.936
0x50,9,39,8.751,20.98,-0.0972,0.0669,1.0098
0x50,9,39,8.768,20.997,-0.0972,0.0669,1.0098
0x50,9,39,8.77,20.999,0.0054,0.0562,1.0464
0x50,9,39,8.796,21.025,0.0054,0.0562,1.0464
0x50,9,39,8.822,21.051,0.0962,0.0933,0.9995
0x50,9,39,8.839,21.068,0.0962,0.0933,0.9995
0x50,9,39,8.842,21.071,0.1284,0.0078,0.9873
0x50,9,39,8.844,21.073,0.1284,0.0078,0.9873
0x50,9,39,8.847,21.076,0.0293,-0.0503,1.02
0x50,9,39,8.85,21.079,0.0293,-0.0503,1.02
0x50,9,39,8.855,21.084,-0.0889,-0.1455,0.9761
0x50,9,39,8.858,21.087,-0.0889,-0.1455,0.9761
0x50,9,39,8.894,21.123,-0.1968,-0.1655,0.9756
0x50,9,39,8.894,21.123,-0.1968,-0.1655,0.9756
0x50,9,39,8.894,21.123,-0.208,-0.1514,1.0327
0x50,9,39,8.899,21.128,-0.208,-0.1514,1.0327
0x50,9,39,8.909,21.138,-0.124,-0.084,1.0293
0x50,9,39,8.925,21.154,-0.124,-0.084,1.0293
0x50,9,39,8.929,21.158,-0.0039,0.0088,0.9575
0x50,9,39,8.944,21.173,-0.0039,0.0088,0.9575
0x50,9,39,8.949,21.178,0.0898,0.0542,0.9707
0x50,9,39,8.962,21.191,0.0898,0.0542,0.9707
0x50,9,39,8.972,21.201,0.1025,0.0684,1.0449
0x50,9,39,8.978,21.207,0.1025,0.0684,1.0449
0x50,9,39,8.992,21.221,0.0488,0.0391,1.0195
0x50,9,39,8.996,21.225,0.0488,0.0391,1.0195
0x50,9,39,9.011,21.24,-0.0386,0.0054,0.9854
0x50,9,39,9.032,21.261,-0.0386,0.0054,0.9854
0x50,9,39,9.032,21.261,-0.1357,-0.0464,1.0249
0x50,9,39,9.051,21.28,-0.1357,-0.0464,1.0249
0x50,9,39,9.055,21.284,-0.187,-0.0425,1.0327
0x50,9,39,9.067,21.296,-0.187,-0.0425,1.0327
0x50,9,39,9.071,21.3,-0.145,-0.0342,0.9653
0x50,9,39,9.081,21.31,-0.145,-0.0342,0.9653
0x50,9,39,9.088,21.317,-0.0396,0.0146,0.9805
0x50,9,39,9.136,21.365,-0.0396,0.0146,0.9805
0x50,9,39,9.136,21.365,0.0996,0.0073,1.0464
0x50,9,39,9.136,21.365,0.0996,0.0073,1.0464
0x50,9,39,9.136,21.365,0.1602,0.0195,1.0444
0x50,9,39,9.14,21.369,0.1602,0.0195,1.0444
0x50,9,39,9.169,21.398,0.1021,-0.0273,0.9683
0x50,9,39,9.194,21.423,0.1021,-0.0273,0.9683
0x50,9,39,9.209,21.438,-0.0249,-0.0781,0.9639
0x50,9,39,9.211,21.44,-0.0249,-0.0781,0.9639
0x50,9,39,9.214,21.443,-0.1724,-0.1274,0.9819
0x50,9,39,9.216,21.445,-0.1724,-0.1274,0.9819
0x50,9,39,9.219,21.448,-0.249,-0.1401,1.0215
0x50,9,39,9.221,21.45,-0.249,-0.1401,1.0215
0x50,9,39,9.23,21.459,-0.2183,-0.0967,1.0273
0x50,9,39,9.24,21.469,-0.2183,-0.0967,1.0273
0x50,9,39,9.246,21.475,-0.106,-0.0181,0.9966
0x50,9,39,9.262,21.491,-0.106,-0.0181,0.9966
0x50,9,39,9.265,21.494,0.0308,0.0562,0.9785
0x50,9,39,9.278,21.507,0.0308,0.0562,0.9785
0x50,9,39,9.288,21.517,0.1416,0.0884,1.0146
0x50,9,39,9.319,21.548,0.1416,0.0884,1.0146
0x50,9,39,9.319,21.548,0.1646,0.0771,1.0498
0x50,9,39,9.319,21.548,0.1646,0.0771,1.0498
0x50,9,39,9.34,21.569,0.0918,0.0415,1.0127
0x50,9,39,9.344,21.573,0.0918,0.0415,1.0127
0x50,9,39,9.359,21.588,-0.0376,-0.0269,0.9741
0x50,9,39,9.359,21.588,-0.0376,-0.0269,0.9741
0x50,9,39,9.38,21.609,-0.1646,-0.0952,0.9937
0x50,9,39,9.38,21.609,-0.1646,-0.0952,0.9937
0x50,9,39,9.387,21.616,-0.2344,-0.1221,1.0005
0x50,9,39,9.402,21.631,-0.2344,-0.1221,1.0005
0x50,9,39,9.406,21.635,-0.1885,-0.1108,0.9829
0x50,9,39,9.432,21.661,-0.1885,-0.1108,0.9829
0x50,9,39,9.432,21.661,-0.0635,-0.0537,0.999
0x50,9,39,9.441,21.67,-0.0635,-0.0537,0.999
0x50,9,39,9.445,21.674,0.0815,-0.0142,1.0352
0x50,9,39,9.477,21.706,0.0815,-0.0142,1.0352
0x50,9,39,9.477,21.706,0.1509,0.0308,1.0371
0x50,9,39,9.477,21.706,0.1509,0.0308,1.0371
0x50,9,39,9.519,21.748,0.1133,0.0327,0.9907
0x50,9,39,9.52,21.749,0.1133,0.0327,0.9907
0x50,9,39,9.52,21.749,-0.0083,0.0029,0.9731
0x50,9,39,9.52,21.749,-0.0083,0.0029,0.9731
0x50,9,39,9.539,21.768,-0.1401,-0.041,0.9966
0x50,9,39,9.564,21.793,-0.1401,-0.041,0.9966
0x50,9,39,9.574,21.803,-0.2114,-0.0889,1.0205
0x50,9,39,9.576,21.805,-0.2114,-0.0889,1.0205
0x50,9,39,9.579,21.808,-0.1899,-0.0728,1.0117
0x50,9,39,9.581,21.81,-0.1899,-0.0728,1.0117
0x50,9,39,9.585,21.814,-0.0938,-0.0415,0.9678
0x50,9,39,9.595,21.824,-0.0938,-0.0415,0.9678
0x50,9,39,9.605,21.834,0.0176,0,0.9814
0x50,9,39,9.621,21.85,0.0176,0,0.9814
0x50,9,39,9.624,21.853,0.0981,0.0234,1.0391
0x50,9,39,9.64,21.869,0.0981,0.0234,1.0391
0x50,9,39,9.643,21.872,0.1382,0.021,1.0659
0x50,9,39,9.659,21.888,0.1382,0.021,1.0659
0x50,9,39,9.663,21.892,0.0835,0.0303,1.0181
0x50,9,39,9.706,21.935,0.0835,0.0303,1.0181
0x50,9,39,9.706,21.935,-0.0293,-0.0088,0.9604
0x50,9,39,9.71,21.939,-0.0293,-0.0088,0.9604
0x50,9,39,9.712,21.941,-0.1504,-0.0532,0.9722
0x50,9,39,9.715,21.944,-0.1504,-0.0532,0.9722
0x50,9,39,9.731,21.96,-0.21,-0.0942,1.0088
0x50,9,39,9.756,21.985,-0.21,-0.0942,1.0088
0x50,9,39,9.766,21.995,-0.1631,-0.0967,1.0117
0x50,9,39,9.772,22.001,-0.1631,-0.0967,1.0117
0x50,9,39,9.774,22.003,-0.1631,-0.0967,1.0117
0x50,9,39,9.776,22.005,-0.041,-0.0723,0.9893
0x50,9,39,9.786,22.015,-0.041,-0.0723,0.9893
0x50,9,39,9.796,22.025,0.0542,-0.0376,0.9819
0x50,9,39,9.804,22.033,0.0542,-0.0376,0.9819
0x50,9,39,9.815,22.044,0.0918,-0.0186,1.0063
0x50,9,39,9.824,22.053,0.0918,-0.0186,1.0063
0x50,9,39,9.837,22.066,0.0513,-0.0093,1.0288
0x50,9,39,9.843,22.072,0.0513,-0.0093,1.0288
0x50,9,39,9.893,22.122,-0.0327,-0.001,1.0254
0x50,9,39,9.893,22.122,-0.0327,-0.001,1.0254
0x50,9,39,9.893,22.122,-0.0972,0.0063,1.0146
0x50,9,39,9.893,22.122,-0.0972,0.0063,1.0146
0x50,9,39,9.906,22.135,-0.1299,0.0098,0.9946
0x50,9,39,9.947,22.176,-0.1299,0.0098,0.9946
0x50,9,39,9.948,22.177,-0.1182,0.0103,0.998
0x50,9,39,9.948,22.177,-0.1182,0.0103,0.998
0x50,9,39,9.951,22.18,-0.0679,0,1
0x50,9,39,9.956,22.185,-0.0679,0,1
0x50,9,39,9.959,22.188,0.0063,-0.0034,1.0142
0x50,9,39,9.974,22.203,0.0063,-0.0034,1.0142
0x50,9,39,9.981,22.21,0.0767,-0.0273,1.0205
0x50,9,39,9.999,22.228,0.0767,-0.0273,1.0205
0x50,9,39,10.001,22.23,0.0728,-0.0415,0.9971
0x50,9,39,10.028,22.257,0.0728,-0.0415,0.9971
0x50,9,39,10.028,22.257,0.019,-0.0801,0.9883
0x50,9,39,10.03,22.259,0.019,-0.0801,0.9883
0x50,9,39,10.032,22.261,-0.0713,-0.104,0.9888
0x50,9,39,10.049,22.278,-0.0713,-0.104,0.9888
0x50,9,39,10.052,22.281,-0.1348,-0.1084,1.0024
0x50,9,39,10.067,22.296,-0.1348,-0.1084,1.0024
0x50,9,39,10.071,22.3,-0.1372,-0.0845,1.0059
0x50,9,39,10.087,22.316,-0.1372,-0.0845,1.0059
0x50,9,39,10.091,22.32,-0.0928,-0.0239,0.9956
0x50,9,39,10.135,22.364,-0.0928,-0.0239,0.9956
0x50,9,39,10.135,22.364,-0.0283,0.0225,1.0093
0x50,9,39,10.135,22.364,-0.0283,0.0225,1.0093
0x50,9,39,10.135,22.364,0.0112,0.0625,1.022
0x50,9,39,10.146,22.375,0.0112,0.0625,1.022
0x50,9,39,10.15,22.379,0.0332,0.0645,1.0215
0x50,9,39,10.167,22.396,0.0332,0.0645,1.0215
0x50,9,39,10.17,22.399,0.0176,0.0503,1.0146
0x50,9,39,10.185,22.414,0.0176,0.0503,1.0146
0x50,9,39,10.191,22.42,-0.0229,0.0093,0.9976
0x50,9,39,10.208,22.437,-0.0229,0.0093,0.9976
0x50,9,39,10.213,22.442,-0.0635,-0.0454,0.9961
0x50,9,39,10.224,22.453,-0.0635,-0.0454,0.9961
0x50,9,39,10.233,22.462,-0.0972,-0.0796,0.9966
0x50,9,39,10.244,22.473,-0.0972,-0.0796,0.9966
0x50,9,39,10.276,22.505,-0.0781,-0.104,0.9937
0x50,9,39,10.276,22.505,-0.0781,-0.104,0.9937
0x50,9,39,10.316,22.545,-0.0361,-0.0913,0.9932
0x50,9,39,10.316,22.545,-0.0361,-0.0913,0.9932
0x50,9,39,10.316,22.545,0.0186,-0.0708,1.001
0x50,9,39,10.316,22.545,0.0186,-0.0708,1.001
0x50,9,39,10.321,22.55,0.041,-0.042,1.0063
0x50,9,39,10.332,22.561,0.041,-0.042,1.0063
0x50,9,39,10.342,22.571,0.0151,-0.0171,1.0137
0x50,9,39,10.344,22.573,0.0151,-0.0171,1.0137
0x50,9,39,10.351,22.58,-0.0405,-0.0054,1.0083
0x50,9,39,10.366,22.595,-0.0405,-0.0054,1.0083
0x50,9,39,10.37,22.599,-0.1021,0.0034,0.9956
0x50,9,39,10.403,22.632,-0.1021,0.0034,0.9956
0x50,9,39,10.406,22.635,-0.127,0.0034,1.0068
0x50,9,39,10.409,22.638,-0.127,0.0034,1.0068
0x50,9,39,10.411,22.64,-0.1099,0.0059,1.0117
0x50,9,39,10.421,22.65,-0.1099,0.0059,1.0117
0x50,9,39,10.432,22.661,-0.0586,0.0063,1.0093
0x50,9,39,10.442,22.671,-0.0586,0.0063,1.0093
0x50,9,39,10.452,22.681,-0.001,-0.0024,1.0073
0x50,9,39,10.46,22.689,-0.001,-0.0024,1.0073
0x50,9,39,10.506,22.735,0.0356,-0.0151,1.0034
0x50,9,39,10.506,22.735,0.0356,-0.0151,1.0034
0x50,9,39,10.506,22.735,0.0464,-0.0386,1.0117
0x50,9,39,10.506,22.735,0.0464,-0.0386,1.0117
0x50,9,39,10.514,22.743,0.0117,-0.0581,0.999
0x50,9,39,10.52,22.749,0.0117,-0.0581,0.999
0x50,9,39,10.53,22.759,-0.0327,-0.0767,0.9961
0x50,9,39,10.54,22.769,-0.0327,-0.0767,0.9961
0x50,9,39,10.551,22.78,-0.0781,-0.0776,0.9971
0x50,9,39,10.559,22.788,-0.0781,-0.0776,0.9971
0x50,9,39,10.574,22.803,-0.0967,-0.063,0.9946
0x50,9,39,10.578,22.807,-0.0967,-0.063,0.9946
0x50,9,39,10.594,22.823,-0.0781,-0.0356,0.998
0x50,9,39,10.612,22.841,-0.0781,-0.0356,0.998
0x50,9,39,10.618,22.847,-0.0454,0.0005,1.0107
0x50,9,39,10.643,22.872,-0.0454,0.0005,1.0107
0x50,9,39,10.667,22.896,-0.0107,0.0171,1.0117
0x50,9,39,10.677,22.906,-0.0107,0.0171,1.0117
0x50,9,39,10.677,22.906,-0.0039,0.0303,1.0112
0x50,9,39,10.682,22.911,-0.0039,0.0303,1.0112
0x50,9,39,10.685,22.914,-0.02,0.0137,1.0166
0x50,9,39,10.687,22.916,-0.02,0.0137,1.0166
0x50,9,39,10.689,22.918,-0.0518,-0.0132,1.0044
0x50,9,39,10.71,22.939,-0.0518,-0.0132,1.0044
0x50,9,39,10.746,22.975,-0.0649,-0.0405,1.002
0x50,9,39,10.746,22.975,-0.0649,-0.0405,1.002
0x50,9,39,10.746,22.975,-0.061,-0.063,1.0029
0x50,9,39,10.746,22.975,-0.061,-0.063,1.0029
0x50,9,39,10.747,22.976,-0.0396,-0.0674,0.9937
0x50,9,39,10.762,22.991,-0.0396,-0.0674,0.9937
0x50,9,39,10.768,22.997,-0.0098,-0.0654,0.9941
0x50,9,39,10.785,23.014,-0.0098,-0.0654,0.9941
0x50,9,39,10.787,23.016,0.0112,-0.0518,1.0044
0x50,9,39,10.805,23.034,0.0112,-0.0518,1.0044
0x50,9,39,10.807,23.036,0.0127,-0.0337,1.0122
0x50,9,39,10.825,23.054,0.0127,-0.0337,1.0122
0x50,9,39,10.827,23.056,-0.0117,-0.0176,1.0044
0x50,9,39,10.843,23.072,-0.0117,-0.0176,1.0044
0x50,9,39,10.846,23.075,-0.0537,-0.0015,1.002
0x50,9,39,10.863,23.092,-0.0537,-0.0015,1.002
0x50,9,39,10.866,23.095,-0.0913,-0.0005,1.0063
0x50,9,39,10.881,23.11,-0.0913,-0.0005,1.0063
0x50,9,39,10.936,23.165,-0.1055,0.0059,1.0088
0x50,9,39,10.936,23.165,-0.1055,0.0059,1.0088
0x50,9,39,10.936,23.165,-0.0835,0.0005,1.0054
0x50,9,39,10.936,23.165,-0.0835,0.0005,1.0054
0x50,9,39,10.936,23.165,-0.0449,-0.002,1.0054
0x50,9,39,10.94,23.169,-0.0449,-0.002,1.0054
0x50,9,39,10.959,23.188,-0.0054,-0.0181,1.0049
0x50,9,39,10.965,23.194,-0.0054,-0.0181,1.0049
0x50,9,39,10.982,23.211,0.0107,-0.0327,1.0024
0x50,9,39,10.982,23.211,0.0107,-0.0327,1.0024
0x50,9,39,11.007,23.236,0.0059,-0.0542,1.0049
0x50,9,39,11.03,23.259,0.0059,-0.0542,1.0049
0x50,9,39,11.056,23.285,-0.0137,-0.0688,1.0078
0x50,9,39,11.078,23.307,-0.0137,-0.0688,1.0078
0x50,9,39,11.081,23.31,-0.0303,-0.0698,0.9976
0x50,9,39,11.083,23.312,-0.0303,-0.0698,0.9976
0x50,9,39,11.086,23.315,-0.0449,-0.0586,0.9897
0x50,9,39,11.125,23.354,-0.0449,-0.0586,0.9897
0x50,9,39,11.125,23.354,-0.0483,-0.0449,1.0068
0x50,9,39,11.125,23.354,-0.0483,-0.0449,1.0068
